age,female,education_num,hours_per_week,government,self_employed,white_collar,blue_collar,service,capital_gain,capital_loss,married,income
33,0,13,40,0,0,0,0,1,0,0,1,0
20,0,9,40,0,0,0,0,0,0,0,0,0
38,0,10,50,0,0,1,0,0,0,0,1,0
48,1,9,35,0,0,1,0,0,0,0,0,0
46,0,9,40,0,1,1,0,0,0,0,1,0
51,0,9,40,0,0,0,1,0,0,0,1,0
35,1,9,30,0,1,0,0,1,0,0,0,0
24,0,4,40,0,0,0,1,0,0,0,0,0
30,0,10,50,0,0,0,1,0,0,0,0,0
70,0,9,30,0,0,1,0,0,0,0,1,0
26,0,9,44,0,0,0,1,0,0,0,1,0
34,0,9,40,0,0,0,1,0,0,1672,1,0
46,0,9,40,0,0,0,1,0,0,0,1,1
70,1,9,5,0,0,1,0,0,0,0,1,0
37,0,10,40,1,0,0,0,1,0,0,1,0
36,1,10,35,0,1,0,0,0,0,0,0,0
23,1,5,40,0,0,0,1,0,0,0,0,0
28,0,9,40,0,0,0,0,0,0,1628,1,0
44,0,10,50,0,1,1,0,0,0,0,1,1
58,0,9,30,0,0,0,1,0,3325,0,0,0
53,0,10,60,0,0,1,0,0,0,0,1,1
23,0,10,40,0,0,0,1,0,0,0,1,0
26,0,9,40,0,0,0,1,0,0,0,0,0
21,0,10,40,0,0,0,0,0,0,0,1,0
34,1,14,50,1,0,1,0,0,0,0,0,0
43,0,7,40,0,0,0,1,0,0,0,1,0
22,0,10,20,0,0,0,0,1,0,0,0,0
41,0,10,50,0,0,0,1,0,7298,0,1,1
36,0,9,40,0,0,1,0,0,0,0,1,0
41,1,13,20,1,0,1,0,0,0,1740,1,0
27,0,9,40,0,0,1,0,0,4416,0,0,0
42,0,10,60,0,1,0,1,0,0,0,1,0
27,1,11,35,0,0,1,0,0,0,0,0,0
41,0,9,40,0,0,0,0,1,0,0,0,0
32,1,13,40,0,0,1,0,0,0,0,1,1
21,0,10,20,0,0,1,0,0,0,0,0,0
44,0,13,50,0,0,1,0,0,0,0,1,1
29,0,13,40,0,0,1,0,0,0,0,0,0
19,1,10,22,0,1,0,0,1,0,0,0,0
21,0,10,40,1,0,1,0,0,0,0,0,0
46,0,9,40,0,0,0,1,0,0,0,1,0
38,0,13,55,0,0,1,0,0,0,0,1,1
43,0,10,48,0,0,1,0,0,0,0,0,1
54,0,9,50,0,1,0,0,0,0,0,1,1
38,0,14,60,0,0,1,0,0,0,1977,1,1
18,0,10,40,0,0,0,0,0,0,0,0,0
50,1,9,40,0,0,1,0,0,0,0,1,1
30,1,11,36,0,0,1,0,0,0,0,1,1
30,0,5,40,0,0,0,1,0,0,0,1,0
28,1,9,35,1,0,1,0,0,0,0,0,0
26,1,11,45,0,0,1,0,0,0,0,0,0
37,0,10,43,1,0,0,1,0,0,0,1,0
32,0,9,50,0,0,0,1,0,5178,0,1,1
64,1,14,5,1,0,1,0,0,0,0,1,1
18,1,9,28,0,0,0,0,0,0,0,0,0
30,0,10,30,0,0,1,0,0,0,0,1,0
36,1,11,8,0,0,0,0,0,3908,0,1,0
18,0,7,30,0,0,0,0,1,0,0,0,0
27,0,9,40,0,0,0,1,0,0,0,1,0
49,0,5,40,0,0,0,0,1,0,0,1,0
46,0,9,43,1,0,0,0,1,0,0,1,1
37,0,9,40,0,0,1,0,0,0,0,1,0
30,0,10,40,0,0,0,1,0,0,0,0,0
29,1,9,30,0,0,1,0,0,0,0,0,0
22,0,9,40,0,0,0,0,0,0,0,0,0
25,0,9,30,0,1,0,1,0,0,0,1,0
38,1,9,30,0,0,0,0,1,0,0,0,0
32,1,13,40,0,0,0,0,0,0,0,0,0
35,0,10,50,0,0,0,1,0,0,0,1,0
56,0,14,80,0,0,1,0,0,0,0,1,1
29,1,10,40,0,0,1,0,0,0,0,0,0
41,0,9,40,0,0,1,0,0,0,0,1,0
47,0,9,40,0,0,0,1,0,0,0,1,0
23,1,13,40,0,0,1,0,0,0,0,0,0
46,0,13,45,0,1,0,0,0,0,0,1,1
28,0,9,40,1,0,0,0,1,0,1876,0,0
39,1,13,20,0,0,1,0,0,0,0,0,0
42,1,10,50,0,1,0,1,0,0,0,1,0
39,0,9,48,0,0,0,1,0,7298,0,1,1
68,0,4,30,0,0,0,0,0,0,0,1,0
37,0,13,55,0,1,0,1,0,15024,0,1,1
57,1,15,40,0,0,1,0,0,0,0,0,0
22,1,10,30,0,0,0,0,1,0,0,0,0
24,0,11,30,0,0,1,0,0,0,0,0,1
19,0,10,50,0,0,0,1,0,0,0,0,0
55,1,12,30,0,0,0,0,0,0,0,0,0
37,0,9,40,1,0,0,0,1,0,0,1,0
37,1,10,40,1,0,1,0,0,0,0,0,0
28,0,13,50,0,0,0,0,1,0,0,1,0
27,1,9,40,0,0,0,0,1,0,0,0,0
40,1,13,20,1,0,1,0,0,0,0,0,0
51,1,9,40,0,0,0,0,1,0,0,0,0
52,0,11,56,0,0,0,1,0,0,0,1,0
74,1,10,3,0,0,0,0,0,0,0,0,0
49,0,10,50,0,1,1,0,0,15024,0,1,1
20,1,10,40,0,0,0,0,0,0,0,0,0
40,1,10,50,1,0,1,0,0,0,0,0,0
80,0,10,60,0,0,1,0,0,0,1816,0,0
63,0,10,40,0,0,0,0,1,0,0,1,0
63,0,9,45,0,0,0,1,0,0,0,0,1
51,1,10,40,0,0,1,0,0,0,0,0,0
23,1,9,40,0,0,1,0,0,0,0,0,0
66,0,9,20,0,1,0,1,0,0,0,0,0
33,0,9,66,0,1,0,0,0,0,0,1,0
49,0,9,43,0,0,0,1,0,0,0,1,0
20,0,10,32,0,0,0,1,0,0,0,0,0
33,0,12,60,0,1,1,0,0,0,1887,1,1
26,0,10,40,0,0,0,0,1,0,0,1,0
52,0,9,50,0,0,1,0,0,0,0,1,1
33,0,13,50,0,0,1,0,0,0,0,1,1
47,0,13,45,0,0,0,0,0,0,0,0,0
23,0,9,75,0,0,1,0,0,0,0,0,0
53,0,12,40,1,0,1,0,0,0,0,1,0
19,0,10,20,0,0,0,0,1,0,0,0,0
26,0,10,40,1,0,0,1,0,3325,0,0,0
53,0,4,60,0,0,0,1,0,0,0,1,1
65,0,9,10,0,0,0,1,0,0,0,0,0
68,0,13,30,0,0,0,1,0,0,0,1,0
30,0,6,18,0,0,0,0,0,0,0,0,0
28,0,7,45,0,0,0,1,0,0,0,1,0
54,0,6,45,1,0,0,0,1,0,0,1,0
30,0,9,10,0,0,0,0,1,0,0,0,0
22,0,10,50,0,0,1,0,0,0,0,0,0
25,0,9,30,0,0,0,0,1,0,0,0,0
19,0,7,20,0,0,0,0,1,0,0,0,0
19,1,10,35,0,0,0,0,0,0,0,0,0
32,0,15,40,1,0,1,0,0,0,0,1,1
23,1,13,40,0,0,1,0,0,0,0,0,0
51,0,13,45,1,0,1,0,0,0,0,1,0
25,0,10,44,0,0,0,0,0,0,0,1,1
46,1,13,40,1,0,1,0,0,0,0,0,0
38,1,10,50,0,0,1,0,0,0,0,0,0
26,0,9,40,1,0,0,0,1,0,0,1,1
46,1,9,40,0,0,1,0,0,0,0,0,0
25,1,13,40,0,0,1,0,0,0,0,0,0
20,1,10,16,0,0,0,0,1,594,0,0,0
29,0,14,35,1,0,1,0,0,0,0,1,0
51,0,14,50,0,1,1,0,0,0,0,1,1
40,0,10,52,0,0,0,1,0,0,0,1,0
24,1,10,40,0,0,1,0,0,0,0,0,0
24,0,13,50,0,1,0,1,0,0,0,0,0
31,1,11,24,0,0,0,0,1,0,0,1,0
54,1,9,30,0,0,0,0,0,0,0,0,0
34,0,12,60,0,0,0,1,0,0,0,0,0
19,0,10,66,0,0,0,1,0,0,0,0,0
21,0,9,40,0,0,0,1,0,0,0,0,0
21,0,6,70,0,0,0,1,0,0,0,1,0
23,0,10,24,0,0,0,1,0,0,0,1,0
37,0,10,40,1,0,0,1,0,0,0,0,0
40,0,14,46,0,0,1,0,0,0,0,1,1
57,0,9,30,0,0,0,0,1,0,0,1,0
48,0,13,40,0,0,1,0,0,0,1485,1,1
24,0,7,40,0,0,0,1,0,0,0,1,0
43,0,10,40,0,0,1,0,0,0,0,1,0
32,1,13,20,0,0,0,0,0,0,0,0,0
40,1,9,40,0,0,0,0,1,0,0,0,0
52,0,15,35,0,1,1,0,0,99999,0,1,1
49,0,9,40,0,0,1,0,0,0,0,0,0
45,0,10,40,0,1,1,0,0,3137,0,1,0
62,0,9,40,1,0,0,1,0,0,0,0,0
29,0,11,40,0,0,1,0,0,0,0,1,0
49,1,9,40,0,0,0,1,0,0,0,0,0
55,1,10,40,1,0,1,0,0,0,0,0,0
20,0,10,72,0,0,0,0,0,0,0,0,0
37,0,13,40,0,1,1,0,0,0,0,0,0
43,0,13,40,1,0,1,0,0,0,0,1,1
29,1,10,40,0,0,1,0,0,0,0,0,0
44,1,9,40,0,0,0,0,0,0,0,1,1
28,0,10,40,0,0,1,0,0,0,0,0,1
38,1,10,45,0,0,1,0,0,0,0,0,0
45,0,11,50,0,0,0,0,0,0,1977,1,1
22,0,10,40,0,0,0,0,0,0,0,0,0
19,1,10,20,0,0,0,0,1,0,0,0,0
20,0,8,40,0,0,0,0,1,0,0,0,0
60,0,9,40,0,0,0,1,0,0,0,1,0
30,1,9,40,0,0,0,0,0,0,0,0,0
22,0,10,40,0,0,1,0,0,0,0,0,0
51,1,10,60,0,0,0,0,0,0,0,0,0
31,1,13,40,0,0,1,0,0,0,0,0,0
48,1,9,40,0,0,1,0,0,0,0,0,0
43,0,13,40,0,0,0,0,0,0,1887,1,1
51,0,9,40,1,0,0,1,0,0,0,0,0
41,0,11,48,0,0,1,0,0,0,1848,1,1
62,0,11,40,0,0,0,0,0,3411,0,1,0
50,0,9,40,1,0,0,1,0,0,0,1,1
46,1,9,40,0,0,0,0,0,0,0,1,1
54,0,10,60,0,0,0,1,0,15024,0,1,1
68,0,9,45,0,0,0,1,0,0,0,1,1
23,0,12,30,0,1,0,1,0,0,0,0,0
49,1,14,35,0,0,0,0,0,0,0,0,0
24,0,6,40,0,0,0,1,0,0,0,1,0
30,0,9,40,1,0,0,0,1,0,0,1,0
38,0,9,45,0,0,0,1,0,3137,0,1,0
34,1,9,35,0,0,0,0,0,0,0,0,0
22,0,10,40,0,0,1,0,0,0,0,0,0
30,0,4,40,0,0,0,1,0,0,0,0,0
61,0,4,31,0,0,0,1,0,0,0,1,0
36,0,9,40,0,0,1,0,0,0,0,0,0
51,0,11,40,0,1,1,0,0,0,0,1,0
43,1,3,40,0,0,0,1,0,0,0,1,1
54,0,10,48,1,0,0,0,1,0,0,1,1
63,1,9,25,0,0,1,0,0,0,0,0,0
51,0,10,40,0,0,1,0,0,0,0,1,1
63,0,6,40,0,1,0,1,0,0,0,1,0
51,0,14,60,1,0,1,0,0,0,0,1,1
27,1,9,35,0,0,0,0,0,0,0,0,0
35,0,12,40,0,0,1,0,0,0,0,1,1
31,1,13,25,0,0,0,0,0,0,0,1,1
46,0,9,40,0,1,0,1,0,0,0,0,0
53,0,11,40,0,0,0,1,0,0,0,1,1
26,0,10,24,1,0,1,0,0,0,0,0,0
43,0,9,40,0,0,0,1,0,0,0,0,0
39,0,9,50,0,0,0,0,0,15024,0,1,1
50,0,9,40,1,0,1,0,0,0,1590,0,0
54,0,9,40,1,0,1,0,0,0,0,1,1
62,1,10,45,0,0,0,0,0,0,0,1,1
57,1,10,40,1,0,1,0,0,0,0,0,0
19,0,10,24,0,0,0,0,0,0,0,0,0
29,0,9,20,1,0,0,0,1,0,0,0,0
20,0,9,40,0,0,0,1,0,0,0,0,0
53,0,13,55,0,0,1,0,0,0,1902,1,1
18,0,10,40,0,0,0,0,0,0,0,0,0
22,0,10,40,0,0,0,0,0,0,0,0,0
23,0,9,40,0,0,0,0,1,0,0,0,0
69,0,7,20,0,0,1,0,0,0,0,1,0
56,0,4,40,0,0,0,1,0,0,2002,1,0
53,0,13,35,1,0,1,0,0,0,0,1,0
28,0,9,40,0,0,1,0,0,0,0,0,0
28,0,13,40,0,0,0,0,1,0,0,1,0
33,0,9,84,0,1,1,0,0,0,0,1,1
48,1,9,30,0,0,0,0,0,0,0,0,0
61,0,9,40,0,0,0,1,0,0,0,1,1
49,0,13,45,0,0,1,0,0,5013,0,1,0
48,0,10,40,0,0,1,0,0,0,0,1,0
32,0,4,40,0,0,0,1,0,0,0,1,0
51,0,9,40,0,0,0,1,0,0,0,1,1
27,0,13,40,0,0,0,0,0,0,0,0,0
19,0,10,14,0,0,0,0,1,0,0,0,0
47,0,9,50,0,0,1,0,0,0,0,1,0
25,0,13,60,0,0,0,1,0,0,0,0,0
72,0,10,40,0,0,0,0,1,0,0,1,0
29,0,7,40,0,0,0,1,0,0,0,0,0
22,1,9,40,0,0,1,0,0,0,0,0,0
57,0,9,48,0,0,0,0,1,0,0,1,0
50,0,12,60,0,0,1,0,0,0,0,1,0
45,0,10,30,0,1,0,0,0,0,0,1,0
52,0,10,40,0,0,1,0,0,0,0,0,1
53,0,14,48,0,0,1,0,0,0,0,1,1
36,0,9,48,0,0,0,1,0,0,0,1,0
46,0,9,40,0,0,0,1,0,0,0,1,1
20,1,9,20,0,0,0,0,0,0,0,0,0
75,0,3,10,0,0,0,0,1,0,0,0,0
32,0,9,40,1,0,0,1,0,0,0,1,1
28,0,9,40,0,0,0,1,0,0,0,1,0
53,1,14,40,0,0,1,0,0,0,0,0,0
17,1,7,35,0,0,0,0,0,0,0,0,0
46,1,11,38,1,0,1,0,0,0,0,0,0
39,1,12,30,0,0,1,0,0,0,0,0,0
38,0,10,40,0,0,0,1,0,0,0,0,0
36,0,9,60,0,0,0,1,0,0,0,1,0
63,1,13,21,1,0,1,0,0,0,0,0,0
28,0,2,43,0,0,0,1,0,0,0,1,0
28,0,13,45,0,0,0,0,0,0,0,0,0
49,1,9,35,0,0,1,0,0,0,0,0,0
43,0,10,40,0,0,0,1,0,0,0,1,0
38,0,13,45,0,0,1,0,0,0,0,1,1
39,0,9,62,0,0,1,0,0,0,0,0,0
42,1,9,40,0,0,0,0,0,0,0,0,0
40,0,9,40,0,0,1,0,0,0,0,1,0
45,1,9,10,0,0,0,0,0,0,0,0,0
29,1,9,40,0,0,0,0,0,0,0,0,0
24,0,13,45,1,0,1,0,0,0,1741,0,0
30,0,10,50,0,0,1,0,0,0,0,1,1
44,0,10,40,0,0,0,1,0,0,0,1,0
40,0,9,24,0,0,0,0,0,0,0,1,0
30,1,9,35,0,0,0,1,0,0,0,0,0
42,1,14,40,0,0,1,0,0,0,1876,0,0
52,1,11,35,0,1,1,0,0,0,0,0,0
42,0,10,40,0,0,0,1,0,0,0,1,1
39,0,10,52,0,0,0,1,0,0,0,1,1
43,0,10,45,0,0,1,0,0,0,0,0,0
62,0,9,40,0,1,0,1,0,10566,0,1,0
30,0,11,40,0,0,0,1,0,0,0,1,0
83,1,9,20,0,0,0,0,0,0,0,0,0
39,0,13,55,0,0,1,0,0,0,0,1,1
41,1,9,20,0,0,0,1,0,0,0,1,0
49,1,14,40,0,0,1,0,0,0,1977,1,1
25,0,7,40,0,0,0,1,0,0,0,1,0
48,0,7,40,0,0,0,1,0,0,2002,1,0
59,0,12,8,0,0,0,0,0,0,0,0,0
44,0,13,40,1,0,1,0,0,0,0,0,0
36,0,5,56,0,0,0,1,0,4650,0,0,0
40,0,9,40,0,0,0,1,0,0,0,0,0
21,1,9,35,0,0,1,0,0,0,0,0,0
41,1,10,38,0,0,1,0,0,0,0,0,0
24,1,13,50,0,0,1,0,0,0,0,0,0
67,0,9,60,0,1,0,1,0,0,0,1,0
24,0,13,38,0,0,1,0,0,0,0,0,0
50,0,13,60,0,1,0,0,0,0,0,1,0
48,0,14,35,0,0,0,0,0,0,0,0,0
55,0,12,20,0,0,0,0,0,0,0,1,1
29,0,9,40,0,0,0,1,0,3325,0,0,0
50,1,13,36,0,0,1,0,0,0,0,0,0
64,0,6,40,1,0,1,0,0,0,0,1,1
49,0,5,37,0,0,0,0,1,0,0,0,0
20,0,9,52,0,0,0,0,1,0,0,0,0
30,1,9,40,0,0,1,0,0,0,0,0,0
37,0,13,30,0,0,0,0,1,0,0,1,0
52,0,9,40,0,0,0,1,0,0,0,1,1
22,0,10,25,0,0,0,0,1,0,0,0,0
77,1,9,14,0,0,0,0,0,0,0,0,0
19,0,10,15,1,0,1,0,0,0,0,0,0
52,0,9,55,0,0,0,1,0,0,0,0,1
42,1,13,40,0,0,1,0,0,0,0,0,0
35,1,9,36,0,0,1,0,0,0,0,0,0
27,1,10,50,0,0,1,0,0,0,0,0,0
54,1,9,38,1,0,0,0,1,0,0,0,0
37,0,9,40,0,0,0,1,0,0,1628,1,0
37,0,6,35,0,0,0,1,0,0,0,1,0
28,0,4,30,0,0,0,1,0,0,0,1,0
63,0,13,40,0,0,0,0,0,0,0,1,0
19,0,9,42,0,0,0,1,0,0,0,0,0
28,1,13,40,0,0,0,0,0,0,0,0,0
23,0,10,40,0,0,0,0,0,0,0,0,0
44,1,15,40,0,0,1,0,0,0,0,0,1
31,0,10,40,0,0,0,1,0,0,0,1,1
35,0,13,50,0,0,0,0,0,0,0,0,1
64,1,9,50,0,0,0,0,1,0,0,0,0
40,0,9,40,0,0,0,1,0,0,0,1,1
59,1,12,50,1,0,1,0,0,0,0,0,0
22,1,10,40,0,0,1,0,0,0,0,0,0
40,1,10,44,0,0,0,0,0,0,0,0,0
35,0,4,40,0,0,0,1,0,0,0,1,0
20,1,10,15,0,0,1,0,0,0,0,0,0
35,0,9,40,1,0,0,0,1,0,0,0,0
28,0,10,48,0,0,1,0,0,0,0,1,0
28,0,9,40,0,0,0,1,0,0,0,0,0
37,0,10,20,0,0,0,0,0,0,0,1,0
72,0,16,6,0,0,0,0,0,0,2392,1,1
25,0,12,60,0,1,0,0,0,0,0,0,0
37,1,9,40,0,0,1,0,0,0,0,0,0
19,1,10,45,0,0,0,0,0,0,0,0,0
31,1,11,38,0,0,0,0,0,0,0,0,0
41,1,9,40,0,0,1,0,0,0,0,0,0
31,0,6,40,0,0,1,0,0,0,0,1,1
44,0,9,40,0,0,0,1,0,0,0,1,0
20,0,10,47,0,0,1,0,0,0,0,0,0
57,0,10,50,0,1,0,1,0,0,0,1,0
26,1,9,12,0,0,0,0,1,0,0,0,0
44,0,9,60,0,1,1,0,0,5013,0,1,0
29,0,9,40,1,0,0,0,1,0,0,0,0
36,0,9,40,0,0,1,0,0,0,1977,1,1
40,0,11,40,0,0,0,1,0,0,0,1,1
21,0,12,35,0,0,0,0,1,0,0,0,0
21,0,10,70,0,0,0,1,0,0,0,0,0
34,0,15,48,0,1,1,0,0,0,0,0,1
24,1,13,15,0,0,1,0,0,0,0,0,0
28,1,6,40,0,0,0,0,1,0,0,0,0
35,0,9,50,0,0,0,1,0,0,0,0,0
35,0,9,40,0,0,0,1,0,0,0,0,0
38,1,13,40,1,0,1,0,0,0,0,0,0
44,1,9,40,1,0,1,0,0,0,0,0,0
39,1,13,40,0,0,0,1,0,0,0,1,1
57,1,9,40,1,0,0,0,1,0,0,0,0
19,1,10,40,0,0,0,0,0,0,0,0,0
29,0,11,48,0,0,0,1,0,0,0,1,0
23,0,9,40,0,0,0,1,0,0,0,0,0
50,1,9,40,0,0,0,0,1,0,0,0,0
51,0,10,20,0,1,0,1,0,0,0,1,0
28,0,11,40,0,0,0,1,0,0,0,0,0
44,0,13,60,0,0,0,0,0,0,0,1,0
29,0,13,40,0,1,1,0,0,0,0,0,0
31,0,9,45,0,0,0,1,0,0,0,0,0
27,0,13,45,0,0,0,1,0,0,0,1,1
34,0,13,45,0,0,1,0,0,0,0,1,0
50,0,15,50,0,1,1,0,0,7688,0,1,1
27,0,10,40,0,0,0,1,0,0,0,1,1
31,1,11,40,0,0,1,0,0,0,0,0,0
46,0,12,40,0,0,0,1,0,0,0,1,1
39,1,10,40,0,0,1,0,0,0,0,0,0
40,0,13,55,0,0,0,0,0,0,0,1,1
28,0,7,40,0,0,0,0,0,0,0,0,0
18,1,9,40,0,0,0,0,0,0,0,0,0
51,1,9,40,0,0,1,0,0,0,0,0,0
58,0,9,50,0,1,0,0,0,0,0,0,0
66,0,9,40,0,0,0,0,0,0,0,1,0
36,1,9,20,0,1,0,0,1,0,0,1,0
38,1,7,60,0,0,0,1,0,0,0,0,0
25,0,12,40,0,0,1,0,0,0,0,0,0
25,1,9,22,0,0,0,0,1,0,0,0,0
90,0,7,40,0,0,0,1,0,0,0,0,0
41,1,10,40,1,0,1,0,0,0,0,0,0
34,1,9,40,0,0,0,0,0,0,0,0,0
33,1,13,40,0,0,1,0,0,914,0,0,0
33,1,9,40,0,0,1,0,0,0,0,0,0
35,0,13,45,0,0,1,0,0,0,1887,1,1
39,1,9,20,0,1,0,1,0,0,0,0,0
59,0,9,60,0,0,0,0,0,0,0,1,0
19,0,10,16,0,0,1,0,0,0,1719,0,0
39,0,9,38,0,0,0,0,0,4064,0,1,0
19,0,10,40,0,0,0,0,0,0,0,0,0
27,1,9,40,0,0,0,1,0,0,0,0,0
52,0,4,40,0,0,0,1,0,0,0,1,0
59,1,9,24,0,1,0,0,1,0,0,0,0
28,1,10,40,0,0,0,1,0,0,0,0,0
37,1,9,50,0,0,0,0,1,0,0,0,0
50,0,6,99,0,0,0,0,0,0,0,1,0
36,0,13,50,0,0,1,0,0,0,0,1,1
34,0,13,60,0,0,1,0,0,0,0,1,1
23,0,10,40,0,0,1,0,0,0,0,0,0
19,1,7,30,0,0,0,0,0,0,0,0,0
33,0,9,84,0,0,0,1,0,0,2258,0,0
27,0,14,52,1,0,1,0,0,0,0,0,0
31,0,14,40,1,0,1,0,0,0,0,1,0
21,0,6,36,0,0,0,1,0,0,0,1,0
31,0,9,54,0,0,1,0,0,0,0,1,0
59,0,9,40,0,0,0,1,0,0,0,1,1
40,0,14,48,1,0,1,0,0,0,1902,1,1
19,0,7,40,0,0,0,1,0,0,0,0,0
47,0,9,50,0,0,0,1,0,0,0,1,0
34,0,13,40,0,0,0,1,0,0,0,0,0
57,0,9,78,0,0,0,0,1,0,0,1,0
51,0,5,40,1,0,0,1,0,0,0,1,0
21,0,10,20,0,0,0,1,0,0,0,0,0
30,0,10,50,0,1,0,0,0,0,0,1,0
46,0,10,45,0,0,0,1,0,0,0,0,0
40,1,13,45,0,0,0,0,0,0,0,0,0
52,0,1,40,0,0,0,0,1,0,0,1,0
23,0,13,50,0,0,0,0,0,0,0,0,0
90,1,13,10,0,0,0,0,0,991,0,0,0
25,1,9,50,0,0,1,0,0,0,0,0,0
43,0,10,45,0,0,0,1,0,0,0,0,0
38,1,10,40,1,0,0,0,1,0,0,0,1
22,1,11,30,0,0,0,0,1,0,0,0,0
33,1,13,40,1,0,1,0,0,1055,0,0,0
34,0,10,40,0,0,1,0,0,5178,0,1,1
65,0,11,20,0,0,0,1,0,0,0,1,0
50,0,9,15,0,0,1,0,0,0,0,0,0
29,0,13,48,0,0,0,0,0,6849,0,0,0
25,0,9,40,0,0,0,1,0,0,0,1,0
54,1,10,40,0,0,1,0,0,0,0,0,0
49,0,9,40,0,0,1,0,0,0,0,1,1
44,0,10,40,0,0,0,1,0,0,0,1,0
24,1,5,40,0,0,0,0,1,0,0,0,0
25,0,13,38,0,0,0,0,0,0,0,0,0
65,0,9,20,1,0,0,1,0,0,0,1,0
56,0,9,45,0,1,1,0,0,0,0,1,0
39,0,15,60,0,1,1,0,0,15024,0,1,1
23,1,13,40,0,0,1,0,0,0,0,0,0
20,1,10,20,0,0,0,0,1,0,0,0,0
24,0,3,40,0,0,0,1,0,0,0,0,0
41,0,10,50,0,0,1,0,0,0,1887,1,1
40,0,10,50,0,1,0,1,0,0,0,1,0
55,0,9,50,0,0,0,1,0,0,0,1,1
38,1,9,48,0,0,1,0,0,0,0,0,0
23,1,9,40,0,0,1,0,0,0,0,0,0
44,0,13,50,0,0,1,0,0,0,0,1,0
45,0,10,40,0,0,0,1,0,0,1887,1,1
20,1,10,12,0,1,1,0,0,0,0,0,0
29,0,9,40,0,0,0,0,1,0,0,0,0
43,0,9,40,1,0,0,0,1,0,0,1,0
30,0,8,40,0,0,0,1,0,0,0,0,0
28,1,10,38,1,0,1,0,0,0,0,0,0
31,0,9,40,0,0,1,0,0,0,0,1,1
52,1,9,40,0,0,0,1,0,0,0,0,0
36,1,13,50,0,0,1,0,0,0,0,1,1
38,0,9,45,0,0,0,1,0,0,0,1,0
66,0,10,40,0,0,0,0,0,0,0,1,0
63,0,11,40,0,1,0,1,0,0,0,1,0
21,0,10,35,0,0,0,0,1,0,0,0,0
33,0,9,40,1,0,1,0,0,0,0,0,0
46,1,10,50,1,0,1,0,0,1506,0,0,0
20,0,10,20,0,0,0,0,0,0,0,0,0
47,0,13,60,0,1,0,0,0,3325,0,0,0
33,0,16,55,0,0,1,0,0,0,0,1,1
66,0,4,30,0,0,0,0,0,0,0,0,0
20,1,10,30,0,0,1,0,0,0,0,0,0
28,0,9,40,0,0,0,1,0,0,0,0,0
46,1,9,28,0,0,0,0,1,0,0,0,0
25,0,10,45,0,0,0,0,0,0,0,1,0
37,0,9,40,0,0,0,1,0,3137,0,1,0
31,0,5,60,0,1,0,1,0,0,0,1,0
49,0,9,40,0,0,0,1,0,0,0,1,0
22,0,10,20,1,0,1,0,0,0,0,0,0
52,1,11,20,0,0,0,0,1,0,0,1,1
29,1,12,50,0,0,1,0,0,0,0,1,0
18,1,7,20,0,0,0,0,1,0,0,0,0
31,0,10,35,1,0,1,0,0,0,0,1,0
23,1,10,35,0,0,0,0,1,0,0,0,0
27,1,11,40,0,0,0,0,0,0,0,1,1
54,0,6,65,0,1,0,0,0,0,0,1,0
50,1,9,49,1,0,0,0,1,0,0,0,0
46,0,14,40,0,0,1,0,0,0,1902,1,1
24,1,13,40,0,0,0,1,0,0,0,0,0
17,1,7,18,0,0,0,0,0,0,0,0,0
49,0,9,45,0,1,0,0,1,0,0,0,0
54,0,9,40,1,0,0,1,0,0,0,1,1
41,0,13,60,0,0,1,0,0,0,1902,1,1
49,0,9,40,0,0,1,0,0,0,0,1,0
36,1,13,35,1,0,1,0,0,0,0,0,0
23,0,9,40,0,0,0,1,0,0,0,0,0
63,1,10,40,0,0,0,0,1,0,0,0,0
67,0,9,40,0,0,0,0,0,0,0,1,1
23,0,9,40,0,0,0,1,0,0,0,0,0
22,0,13,40,0,0,1,0,0,0,0,0,0
66,0,11,30,0,0,1,0,0,0,0,1,0
25,0,7,50,0,0,0,1,0,0,0,1,0
30,1,10,20,0,0,0,1,0,0,0,0,0
35,0,9,40,0,0,0,1,0,2885,0,1,0
67,0,4,40,0,1,1,0,0,0,0,1,0
30,0,8,40,0,0,0,1,0,0,0,0,0
26,1,10,38,0,0,0,1,0,0,0,0,0
34,0,9,40,0,0,0,1,0,0,0,1,0
21,0,10,40,0,0,0,0,0,0,0,0,0
18,0,8,10,0,0,0,1,0,0,0,0,0
21,0,9,40,0,0,0,1,0,0,0,0,0
76,0,5,40,0,1,1,0,0,0,0,1,0
51,0,10,70,1,0,0,0,1,0,0,1,0
26,1,9,56,0,0,0,1,0,0,0,1,0
18,1,8,25,0,0,0,0,1,0,0,0,0
18,0,7,40,0,0,0,0,0,0,0,0,0
34,0,11,50,0,0,0,1,0,0,1672,1,0
59,1,9,40,0,0,1,0,0,0,0,0,0
55,0,13,45,0,0,1,0,0,14084,0,0,1
33,0,10,72,0,1,0,1,0,0,0,0,0
25,1,9,10,0,0,0,0,1,0,0,0,0
48,1,9,10,0,0,0,1,0,0,0,0,0
64,1,13,5,0,0,0,0,0,0,0,0,0
47,1,14,45,1,0,1,0,0,0,0,0,1
26,1,10,40,0,0,1,0,0,0,0,0,0
36,0,12,48,0,0,1,0,0,0,0,1,1
21,0,9,40,0,0,0,1,0,0,0,1,0
54,1,4,25,0,0,0,0,0,0,0,0,0
30,0,9,44,0,0,0,1,0,0,0,0,0
